date,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio
20181105,0.013946806703025949,-0.016375402365498837,-0.07019898999125895,-0.0968593047499372,-0.0009583352347921625,0.0011272513587607946,0.0013714806731004447,0.004695263012364892
20181106,0.012737675095170875,-0.006497410089006728,-0.06313708587578659,-0.09016835826466707,-6.38995134508713e-05,0.0015795404931548962,0.002008621445368952,0.005329974279375094
20181107,0.0026780432158319822,-0.008159252203886358,-0.06649267141588033,-0.09365977946789228,-0.0005661221545513184,0.0005850572716219471,0.0011486691977531382,0.004464977059493114
20181108,0.002807163520024414,-0.0006247252662610059,-0.058761338269610275,-0.08630333491047515,0.0002739726027396472,0.0011265301272544992,0.0017499146383102016,0.005061784046605622
20181109,0.0006236108492172487,-0.001942411015647294,-0.06016963725627733,-0.08786436111113993,0.001123010764469079,0.0019486141538376245,0.0027602962402966114,0.006056370658141796
20181110,0.0006236108492172487,-0.001942411015647294,-0.06016963725627733,-0.08786436111113993,0.001123010764469079,0.0019486141538376245,0.0027602962402966114,0.006056370658141796
20181111,0.0006236108492172487,-0.001942411015647294,-0.06016963725627733,-0.08786436111113993,0.001123010764469079,0.0019486141538376245,0.0027602962402966114,0.006056370658141796
20181112,-0.002423431929593156,-0.0031031762110633743,-0.06128888891610207,-0.08907990134510857,0.0010677812964872135,0.0020577400487371555,0.003029785781343275,0.006314118810019087
20181113,-0.005084977008996905,-0.005756239651586892,-0.06419733598939936,-0.0918248085275255,0.0003193722054932735,0.001253564896529502,0.0023605572073190917,0.005614393701666165
20181114,-0.0055960026305402755,-0.00490723596710585,-0.06428925128267782,-0.09195697960658933,0.0008117031173047184,0.0019791222010943077,0.003270789858037304,0.006517653155676761
20181115,0.004467072924499105,0.006179564120135206,-0.05414606717395165,-0.08191931955002918,0.00018234865062005667,0.0014880816527749197,0.0028629283536563133,0.0061004969359945704
20181116,0.005944087552759436,0.009824556287377995,-0.05107226289379585,-0.07875154980253873,-0.00023705108450866597,0.000949329536015231,0.0023904528148381843,0.005600552986305685
20181117,0.005944087552759436,0.009824556287377995,-0.05107226289379585,-0.07875154980253873,-0.00023705108450866597,0.000949329536015231,0.0023904528148381843,0.005600552986305685
20181118,0.005944087552759436,0.009824556287377995,-0.05107226289379585,-0.07875154980253873,-0.00023705108450866597,0.000949329536015231,0.0023904528148381843,0.005600552986305685
20181119,0.007917261859451186,0.015260887222274366,-0.04630958269135421,-0.07389696203125184,0.000446709392748712,0.0015583751828180947,0.0031109174616619217,0.0062831565936847245
20181120,-0.0017973911697656275,0.007143102364362441,-0.05312952328584153,-0.08052875498782419,0.0003098909912866432,0.0014577026697173423,0.003154184874384791,0.0062952670502864905
20181121,-0.0054979958658045724,0.004737877928157719,-0.05446121837814755,-0.08189308502017068,6.380283102269679e-05,0.0010081242957955538,0.002848655647802678,0.005941798339474724
20181122,-0.0069362891460956755,0.001383323250768731,-0.05594298967995859,-0.0834299518586582,2.734307354379517e-05,0.0008802857051635193,0.002812756341268985,0.005858800538743658
20181123,-0.009600371779541095,-0.005378988947174257,-0.05994582197292553,-0.08760571794115679,0.0009657522389963091,0.00202475306221106,0.0040829569107529995,0.007095763396127497
20181124,-0.009600371779541095,-0.005378988947174257,-0.05994582197292553,-0.08760571794115679,0.0009657522389963091,0.00202475306221106,0.0040829569107529995,0.007095763396127497
20181125,-0.009600371779541095,-0.005378988947174257,-0.05994582197292553,-0.08760571794115679,0.0009657522389963091,0.00202475306221106,0.0040829569107529995,0.007095763396127497
20181126,0.004389764984531697,0.0048551579618458796,-0.04670664891837972,-0.07516573493808298,0.0003734946344307044,0.0014979377706034747,0.0035808992306625154,0.006554389363267132
20181127,0.01065619225224057,0.010700950981469726,-0.03770610240225081,-0.06676707585474151,0.00043719032352074194,0.0016300197198189093,0.0037573887442827747,0.006700491175866352
20181128,0.011807347758612474,0.013022553561195194,-0.03218781323298403,-0.06170571365466404,0.0004734891598299207,0.001825853261575805,0.004019122433221556,0.006934752384548881
20181129,0.010347736063015756,0.01366493590757023,-0.02805134748926208,-0.057922854306052374,0.0008464394932283792,0.0024865020090298895,0.004774961566546665,0.007659504279907026
20181130,-0.0016492293460299567,0.0053780051724985345,-0.03430491128808466,-0.06436524163340085,0.0009554140127387978,0.0026272196360173083,0.005088409497044699,0.007920982586665737
20181201,-0.0016492293460299567,0.0053780051724985345,-0.03430491128808466,-0.06436524163340085,0.0009554140127387978,0.0026272196360173083,0.005088409497044699,0.007920982586665737
20181202,-0.0016492293460299567,0.0053780051724985345,-0.03430491128808466,-0.06436524163340085,0.0009554140127387978,0.0026272196360173083,0.005088409497044699,0.007920982586665737
20181203,0.010342573179095815,0.020846605171553678,-0.01683233819752661,-0.04751742242898349,-0.00015466215417092588,0.0014693989133283125,0.004103056849683817,0.006815164523583661
20181204,0.0005953629166197683,0.011829647500655183,-0.02342803181851727,-0.05418406123494468,2.728835605836366e-05,0.0016513489812886029,0.004437927261846886,0.00704553261325902
20181205,-0.004924918531157507,0.005045313540841478,-0.02802587562988601,-0.05872307785252251,0.0003092005347349325,0.0019059850663678546,0.0049067564018134835,0.0074055304498346075
20181206,-0.016140794042574513,-0.009989915416560469,-0.04149683501150958,-0.07194896989140243,-0.0030944254835040264,-0.0022862660084164155,0.0006844199674005402,0.0030899645978124113
20181207,-0.010792943013253398,-0.006360792295370121,-0.03668991193625437,-0.06756509800976174,-0.002167913064864302,-0.0021474621005959094,0.0007529208991505776,0.0030724597648175145
20181208,-0.010792943013253398,-0.006360792295370121,-0.03668991193625437,-0.06756509800976174,-0.002167913064864302,-0.0021474621005959094,0.0007529208991505776,0.0030724597648175145
20181209,-0.010792943013253398,-0.006360792295370121,-0.03668991193625437,-0.06756509800976174,-0.002167913064864302,-0.0021474621005959094,0.0007529208991505776,0.0030724597648175145
20181210,-0.013918891974474046,-0.016250047397859735,-0.04515104327253472,-0.07622287490142121,-0.001339810603643965,-0.0018651830225074884,0.00095616268164056,0.0031980351711387023
20181211,-0.008468485533012715,-0.01621262371873855,-0.04382651827121198,-0.0754714827944738,-0.0005198500642972226,-0.001667076603536377,0.0011068599433934345,0.0032824030012721384
20181212,0.007651634956021169,-0.0023752716327042345,-0.028529382913881074,-0.061234145150735,-0.0002190700476477625,-0.0021204825863054833,0.0005480953685941259,0.002649351164516922
20181213,0.011303365996356618,0.003662542577872241,-0.021023226604197864,-0.05442991549521892,9.12750207660018e-06,-0.001783505647767858,0.000799287492292633,0.0028344688498280757
20181214,-0.000710876073827027,-0.008324962060548446,-0.03137217590697394,-0.06529509408959122,-0.00020080871144700918,-0.001956724274998378,0.0005335996510669183,0.0025211375512970147
20181215,-0.000710876073827027,-0.008324962060548446,-0.03137217590697394,-0.06529509408959122,-0.00020080871144700918,-0.001956724274998378,0.0005335996510669183,0.0025211375512970147
20181216,-0.000710876073827027,-0.008324962060548446,-0.03137217590697394,-0.06529509408959122,-0.00020080871144700918,-0.001956724274998378,0.0005335996510669183,0.0025211375512970147
20181217,-0.0015532493713206197,-0.00680409241646196,-0.02881453202020845,-0.06351402583308341,0.00026469272825191403,-0.0013873417029448554,0.000986463528251269,0.0029403813000747903
20181218,-0.00675770004751719,-0.010624856117121828,-0.031156189822374447,-0.0665341735600321,0.0007757243896875377,-0.0007085073276971166,0.0015557023646066703,0.0034922279911282494
20181219,0.0016604292247777153,-0.00265280752852437,-0.021536602323173115,-0.05799408701055653,0.0009761615866730189,-0.0001617492613070759,0.002018283271993271,0.0039436722817483005
20181220,-0.003958762055215392,-0.011400816096004185,-0.028340492152855945,-0.0654820263888981,0.0005381198639196061,-0.0003348923674156845,0.0017342390845287436,0.003671895967013894
20181221,-0.0025354486036121004,-0.010838621144067084,-0.02556739326188584,-0.06396629302787338,-0.000711367284401021,-0.0013853192614060594,0.00046567262301522305,0.00240721363592189
20181222,-0.0025354486036121004,-0.010838621144067084,-0.02556739326188584,-0.06396629302787338,-0.000711367284401021,-0.0013853192614060594,0.00046567262301522305,0.00240721363592189
20181223,-0.0025354486036121004,-0.010838621144067084,-0.02556739326188584,-0.06396629302787338,-0.000711367284401021,-0.0013853192614060594,0.00046567262301522305,0.00240721363592189
20181224,-0.004121150850831645,-0.01328482713836121,-0.02632595398765103,-0.06595036355881079,-0.0012223043172883141,-0.0019233223342387529,-0.00027391006619492675,0.0016508172708038504
20181225,-0.004121150850831645,-0.01328482713836121,-0.02632595398765103,-0.06595036355881079,-0.0012223043172883141,-0.0019233223342387529,-0.00027391006619492675,0.0016508172708038504
20181226,-0.013946670046129483,-0.02457666147259585,-0.03672210154404165,-0.07737144053668465,0.00010034299058592211,-0.000553804500174393,0.0009342722718945762,0.002852781604989696
20181227,-0.008880068319779832,-0.022494420528853643,-0.034144220878514875,-0.07632027513219031,0.0003649302070978244,-0.00031453851729279503,0.0009927766937112281,0.0029108653250313754
20181228,-0.0008605642780420419,-0.014687904712691435,-0.02606911045287319,-0.06979046350344442,0.0005656779467715367,-4.1032374543559236e-05,0.0010543179110813483,0.0029727619401112015
20181229,-0.0008605642780420419,-0.014687904712691435,-0.02606911045287319,-0.06979046350344442,0.0005656779467715367,-4.1032374543559236e-05,0.0010543179110813483,0.0029727619401112015
20181230,-0.0008605642780420419,-0.014687904712691435,-0.02606911045287319,-0.06979046350344442,0.0005656779467715367,-4.1032374543559236e-05,0.0010543179110813483,0.0029727619401112015
20181231,-0.0008605642780420419,-0.014687904712691435,-0.02606911045287319,-0.06979046350344442,0.0005656779467715367,-4.1032374543559236e-05,0.0010543179110813483,0.0029727619401112015
20190101,-0.0008605642780420419,-0.014687904712691435,-0.02606911045287319,-0.06979046350344442,0.0005656779467715367,-4.1032374543559236e-05,0.0010543179110813483,0.0029727619401112015
20190102,-0.011070110701106972,-0.027633834649599787,-0.038858881209432705,-0.08307497091469862,0.0005381934942441102,0.00028726853224014803,0.0011348354944900052,0.003083814754679892
20190103,-0.01313609449149733,-0.03228362096720183,-0.04456823908803509,-0.0895445150808194,0.0007385187684059158,0.0010351447606626873,0.0016974829795388668,0.00369206149625656
20190104,-0.003191367605942075,-0.02177902043737956,-0.03475916205198104,-0.08102300859212364,0.0004375489963719392,0.0010306739513119556,0.0014813102447659432,0.003520321857998443
20190105,-0.003191367605942075,-0.02177902043737956,-0.03475916205198104,-0.08102300859212364,0.0004375489963719392,0.0010306739513119556,0.0014813102447659432,0.003520321857998443
20190106,-0.003191367605942075,-0.02177902043737956,-0.03475916205198104,-0.08102300859212364,0.0004375489963719392,0.0010306739513119556,0.0014813102447659432,0.003520321857998443
20190107,0.009255754994826004,-0.0071622821233441325,-0.020365509999023645,-0.06783580823937851,0.0003645477329687896,0.0012725141504486004,0.0014986211316985187,0.0035768014199013543
20190108,0.004965121357188851,-0.011882419476955008,-0.025238855378021174,-0.07234584505340846,-0.0004009878883430851,0.00047430974250461944,0.0006971777605617735,0.0027853879887000943
20190109,0.019002993695992343,0.007631720817647292,-0.005481483765463979,-0.05348469334841388,-0.0005468215994531844,0.00023714189293966292,0.0004211563402274354,0.002539526064328834
20190110,0.011351297745830102,0.0067007576088198295,-0.005516865269913573,-0.05324461734694841,0.00031897926634760765,0.0010168857759111916,0.0011918951132301459,0.003331946926518947
20190111,0.01090210896629662,0.012139188381944832,0.0009660757551177568,-0.046779928487373446,0.0005558896969033444,0.0012424909092980663,0.0014152398991242876,0.0035723806984804263
20190112,0.01090210896629662,0.012139188381944832,0.0009660757551177568,-0.046779928487373446,0.0005558896969033444,0.0012424909092980663,0.0014152398991242876,0.0035723806984804263
20190113,0.01090210896629662,0.012139188381944832,0.0009660757551177568,-0.046779928487373446,0.0005558896969033444,0.0012424909092980663,0.0014152398991242876,0.0035723806984804263
20190114,0.0028416404496587333,0.007193964833472233,-0.0035380578280002073,-0.05100704849550075,0.000537629509481441,0.0011648343131467342,0.001358095717248542,0.00354470023900455
20190115,0.011638844401764992,0.023086710210112216,0.012642094448467533,-0.03528138805400349,0.0005101622498155933,0.0012718180616397845,0.0015099782432423936,0.003697512271094938
20190116,0.011901076720515436,0.026518886903946548,0.017359953476338896,-0.030523254015780155,0.0,0.0008796838607638691,0.0011724950740767959,0.003352275236875313
20190117,0.008121208003875724,0.026087313451944816,0.01827168642852195,-0.02940326091727652,0.00015481567827491105,0.0010459369110908945,0.0013775685042098917,0.003555353170919595
20190118,0.011644764063872604,0.032909443382745485,0.02644322131833521,-0.02092597643827898,-0.00019124637997924854,0.0006243363577949079,0.000943641361578651,0.0031218591051687117
20190119,0.011644764063872604,0.032909443382745485,0.02644322131833521,-0.02092597643827898,-0.00019124637997924854,0.0006243363577949079,0.000943641361578651,0.0031218591051687117
20190120,0.011644764063872604,0.032909443382745485,0.02644322131833521,-0.02092597643827898,-0.00019124637997924854,0.0006243363577949079,0.000943641361578651,0.0031218591051687117
20190121,0.0060440307808857785,0.03192165914433054,0.02637929149341689,-0.0201883182075826,-0.00030965673640015456,0.0004215323269722848,0.0006959090273683799,0.0028654276842112747
20190122,0.000853491353305813,0.02716138066856799,0.022626420210335896,-0.022759678312111675,0.0001639389054346463,0.000824793004297053,0.0010947028083190258,0.0032477765748974985
20190123,0.0035277933766422187,0.03036003085209016,0.02662860846521209,-0.017531267989931765,0.00012750339250100495,0.0007130701428645914,0.0010429905036968279,0.003180567630073794
20190124,0.008053026129166474,0.03645417455636668,0.03371312192291587,-0.008994529992775058,0.0002550044625782011,0.0006970164960571346,0.0011538686503991258,0.00324198580955648
20190125,0.018304610273833122,0.04846197619936565,0.048099082387695447,0.0065615504532166025,0.00010017393838390731,0.0005215794975981236,0.0010338182378906158,0.0030677963586045465
20190126,0.018304610273833122,0.04846197619936565,0.048099082387695447,0.0065615504532166025,0.00010017393838390731,0.0005215794975981236,0.0010338182378906158,0.0030677963586045465
20190127,0.018304610273833122,0.04846197619936565,0.048099082387695447,0.0065615504532166025,0.00010017393838390731,0.0005215794975981236,0.0010338182378906158,0.0030677963586045465
20190128,0.013111413433978703,0.04451206764382043,0.046652894939153366,0.006820281033949049,-0.0005828567265309115,-0.00024825255256011314,0.000284085298509984,0.002265387069902758
20190129,0.009767679803271312,0.04385578864873452,0.04823154603443691,0.010104084242140043,-9.107385178674932e-06,0.0002368502559804142,0.0008028602180103483,0.00273629199899994
20190130,0.012982972514232083,0.04985149677621359,0.05826379912988999,0.020922552985163767,-5.46467995190536e-05,9.792378796547041e-05,0.0006699083547141438,0.002573628450846188
20190131,0.00683234041801728,0.04396433629572383,0.05653572996402123,0.020623907321562163,0.0005646475961493813,0.0007332546944240903,0.0012918866329607592,0.003180642215796725
20190201,0.003838631933227532,0.03855566439419622,0.05491049463611386,0.02030724531631578,0.0007011601012585356,0.0009404167435167476,0.0015112967533699173,0.00338013273250537
20190202,0.003838631933227532,0.03855566439419622,0.05491049463611386,0.02030724531631578,0.0007011601012585356,0.0009404167435167476,0.0015112967533699173,0.00338013273250537
20190203,0.003838631933227532,0.03855566439419622,0.05491049463611386,0.02030724531631578,0.0007011601012585356,0.0009404167435167476,0.0015112967533699173,0.00338013273250537
20190204,0.003838631933227532,0.03855566439419622,0.05491049463611386,0.02030724531631578,0.0007011601012585356,0.0009404167435167476,0.0015112967533699173,0.00338013273250537
20190205,0.003838631933227532,0.03855566439419622,0.05491049463611386,0.02030724531631578,0.0007011601012585356,0.0009404167435167476,0.0015112967533699173,0.00338013273250537
20190206,0.003838631933227532,0.03855566439419622,0.05491049463611386,0.02030724531631578,0.0007011601012585356,0.0009404167435167476,0.0015112967533699173,0.00338013273250537
20190207,0.0014370651311221838,0.03448206298730727,0.05384249426987808,0.020669714838927433,0.0004187566568654155,0.0008811615849979582,0.0014443690112222463,0.003305321723940713
20190208,-0.009979985095293187,0.01847291680561569,0.04053021169134263,0.00893914153374853,0.0007917512263042603,0.0014342629482071434,0.0020608599116427317,0.003914050643022637
20190209,-0.009979985095293187,0.01847291680561569,0.04053021169134263,0.00893914153374853,0.0007917512263042603,0.0014342629482071434,0.0020608599116427317,0.003914050643022637
20190210,-0.009979985095293187,0.01847291680561569,0.04053021169134263,0.00893914153374853,0.0007917512263042603,0.0014342629482071434,0.0020608599116427317,0.003914050643022637
20190211,-0.006003924274032513,0.017433321703027804,0.04150386879192269,0.011124816764046974,0.0006459008041919123,0.0015114405120688623,0.0022361512382356175,0.004072383217080144
20190212,-0.0002537650695714211,0.01895427357002899,0.04524018016807929,0.016003314972589333,0.00015462557870904448,0.001101612359908577,0.001876164060714558,0.003684176297362951
20190213,0.004952913133087877,0.02108560338421217,0.04940684589241662,0.021295492339623356,-0.00018190086402913863,0.000766984612513566,0.0015564379588643984,0.0033496709655631562
20190214,0.01400111967316664,0.028540727505572683,0.059695139267813335,0.03273310083184011,-0.00010003546712011868,0.000880720415645353,0.0017059521558999702,0.0034681025828238177
20190215,-0.0012887828395475864,0.012475182346181724,0.04463137769990011,0.01910144676800507,0.00044557201444006544,0.001429052547263332,0.002294990119319884,0.004038619560972734
20190216,-0.0012887828395475864,0.012475182346181724,0.04463137769990011,0.01910144676800507,0.00044557201444006544,0.001429052547263332,0.002294990119319884,0.004038619560972734
20190217,-0.0012887828395475864,0.012475182346181724,0.04463137769990011,0.01910144676800507,0.00044557201444006544,0.001429052547263332,0.002294990119319884,0.004038619560972734
20190218,0.0026911587818447824,0.016842141868466554,0.05068432032236414,0.026112822129143565,-3.637554108615326e-05,0.0008077636324335113,0.001701994567585574,0.0034372623574145944
20190219,-0.0010679883592056294,0.012128709422966955,0.047313016184022505,0.023838862751524248,-0.00010912860806455704,0.0006598257150007836,0.0015789633498315414,0.0033017555119241315
20190220,0.007280310505057619,0.020731315653313986,0.057539082380142936,0.035201288136561315,-0.00018187605147090835,0.0005414727147803333,0.0015037662474692848,0.0032172238194705383
20190221,0.006527827744400305,0.017803739235517035,0.055747905850280555,0.034869400267786954,-0.0002819181346113142,0.0003298640732525282,0.0013352046946981666,0.0030487005099415487
20190222,0.004237590227603727,0.016028701385546906,0.05528192665560128,0.035932685910177176,-8.185985592668032e-05,0.0003207468624815135,0.0013480648892856273,0.003060001345807528
20190223,0.004237590227603727,0.016028701385546906,0.05528192665560128,0.035932685910177176,-8.185985592668032e-05,0.0003207468624815135,0.0013480648892856273,0.003060001345807528
20190224,0.004237590227603727,0.016028701385546906,0.05528192665560128,0.035932685910177176,-8.185985592668032e-05,0.0003207468624815135,0.0013480648892856273,0.003060001345807528
20190225,0.00320752020300219,0.01454592854379766,0.05480036692761603,0.03713291041795541,3.638315096288203e-05,0.00035257321580894896,0.0014269882956599034,0.0031176831291943596
20190226,-0.0013526624977640012,0.009965662356384408,0.05079647688600031,0.03465541050169252,9.09595321041401e-06,0.00025702438547292594,0.0013624443542050724,0.0030400336353852975
20190227,0.0018685449789253017,0.012370440829169604,0.0535397880022368,0.0387359542961323,0.0003819987630515609,0.0006345509585359288,0.001795045976706211,0.0034588265078625557
20190228,-0.012831999950820072,-0.005863802800829432,0.03428031034348722,0.02089509921996635,0.00023645176838638093,0.0004775657790008214,0.001732778662003387,0.0033758318416852173
20190301,-0.012831999950820072,-0.005863802800829432,0.03428031034348722,0.02089509921996635,0.00023645176838638093,0.0004775657790008214,0.001732778662003387,0.0033758318416852173
20190302,-0.012831999950820072,-0.005863802800829432,0.03428031034348722,0.02089509921996635,0.00023645176838638093,0.0004775657790008214,0.001732778662003387,0.0033758318416852173
20190303,-0.012831999950820072,-0.005863802800829432,0.03428031034348722,0.02089509921996635,0.00023645176838638093,0.0004775657790008214,0.001732778662003387,0.0033758318416852173
20190304,-0.011439523081816394,-0.008192209746319401,0.031408412354591464,0.01913318480720294,-0.00043655016234211974,-0.00029789585469963686,0.0010132635054362904,0.0026174209395195547
20190305,-0.011841242790810558,-0.012764309449470157,0.02536421001870126,0.014380693649413967,-0.0004365898692959558,-0.0004365898692959558,0.0009388972928334738,0.002508666301769713
20190306,-0.00890324121631314,-0.013755291594461871,0.023305848974712884,0.01320761438136775,4.547728409654006e-05,2.501199438831314e-05,0.0014322439323180003,0.0029936250534032816
20190307,-0.007130445780172634,-0.017363392347978235,0.018281009282999472,0.009226171010423112,-0.0021752188870888256,-0.0027220816078701304,-0.0013905629958435028,0.00012809290194293332
20190308,-0.014888416707967367,-0.02877234609803314,0.004667316225527518,-0.0033872896338699165,-0.0010654088164856468,-0.002042310858816787,-0.0007537614060496578,0.0007267508156942881
20190309,-0.014888416707967367,-0.02877234609803314,0.004667316225527518,-0.0033872896338699165,-0.0010654088164856468,-0.002042310858816787,-0.0007537614060496578,0.0007267508156942881
20190310,-0.014888416707967367,-0.02877234609803314,0.004667316225527518,-0.0033872896338699165,-0.0010654088164856468,-0.002042310858816787,-0.0007537614060496578,0.0007267508156942881
20190311,-0.009786782192887644,-0.02761189309295564,0.004431450773953571,-0.0025000074747081324,-0.0009109957183200956,-0.002179065503891797,-0.001047501935601436,0.0004329249496661802
20190312,0.0010942482175979595,-0.018408902530490767,0.012749113721974403,0.0068883900137641785,-0.000610634148119793,-0.002161202993834932,-0.00120081187634824,0.0002763215257510776
20190313,-0.0004531867142893997,-0.02146316342793042,0.007885575617748941,0.0033422338565134435,0.00040118166235081354,-0.0014606777362680123,-0.000631512472371254,0.0008452879756266629
20190314,0.0038735755283674234,-0.01712672131656856,0.010484673110144449,0.007237325137748218,0.00039198884199209694,-0.0011923073422468455,-0.00047210554519072634,0.0010003314167916777
20190315,0.009750893401599958,-0.0066853114965358396,0.019316505131693695,0.017206330633615874,-9.11610268372609e-06,-0.0014860058302402779,-0.0009069967780741539,0.0005719878001273493
20190316,0.009750893401599958,-0.0066853114965358396,0.019316505131693695,0.017206330633615874,-9.11610268372609e-06,-0.0014860058302402779,-0.0009069967780741539,0.0005719878001273493
20190317,0.009750893401599958,-0.0066853114965358396,0.019316505131693695,0.017206330633615874,-9.11610268372609e-06,-0.0014860058302402779,-0.0009069967780741539,0.0005719878001273493
20190318,0.007449482065582158,-0.004765457183792732,0.020231117631876794,0.0192100088657976,-0.00020055243078664908,-0.0015112753889713337,-0.0011065926509497004,0.00036940926441952904
20190319,0.004686635988925492,-0.004863394045504066,0.018495736864991397,0.018893972713747154,-0.00023700786683800157,-0.0013817216661696774,-0.0011278201195216164,0.0003401354080960761
20190320,0.0017946110530542292,-0.004452054492478097,0.01741176325354754,0.01915099771693396,-0.00019144688260663845,-0.00129994012534973,-0.0011854869679919222,0.00026373933736834054
20190321,0.0026800075470445606,0.00013177674247177862,0.020072030897853477,0.023288287433289367,0.000629011085180764,-0.0003529023371241502,-0.00033621149600460143,0.0010872130295318527
20190322,0.0026324602416682996,0.002035936576269215,0.02018028858962828,0.02474378167532465,0.0004648661458950265,-0.0003210521402337019,-0.00038781722652236894,0.0009959648414150646
20190323,0.0026324602416682996,0.002035936576269215,0.02018028858962828,0.02474378167532465,0.0004648661458950265,-0.0003210521402337019,-0.00038781722652236894,0.0009959648414150646
20190324,0.0026324602416682996,0.002035936576269215,0.02018028858962828,0.02474378167532465,0.0004648661458950265,-0.0003210521402337019,-0.00038781722652236894,0.0009959648414150646
20190325,-0.013531788151332935,-0.015317247656233768,-0.00011276882584465575,0.005722997024187659,0.0013302476447327738,0.000970002777942236,0.0008568147891241384,0.0022068613325065822
20190326,-0.009092831413050395,-0.011608113420349397,0.0010448699683593965,0.008320490267799574,0.0008834404998270262,0.0009472543286790369,0.0007619128565965472,0.002095773346443952
20190327,-0.0076781681677063895,-0.011229278916332519,-0.0011392692021774398,0.0076550342614734035,0.001529051987767538,0.0022223031804438076,0.0019994764179398494,0.0033489796344807754
20190328,-0.010584558087145979,-0.016886271021205768,-0.010064221625631697,0.0002685816677987507,0.002191726006966155,0.0035835765642289186,0.003370365368243977,0.004729614223032641
20190329,-0.0004389859465674384,-0.009826749460262074,-0.005082756799844379,0.006958535024747636,0.0013176427824981296,0.0033988439832721706,0.0031971084907735925,0.004557919075759198
20190330,-0.0004389859465674384,-0.009826749460262074,-0.005082756799844379,0.006958535024747636,0.0013176427824981296,0.0033988439832721706,0.0031971084907735925,0.004557919075759198
20190331,-0.0004389859465674384,-0.009826749460262074,-0.005082756799844379,0.006958535024747636,0.0013176427824981296,0.0033988439832721706,0.0031971084907735925,0.004557919075759198
20190401,0.010243697223197845,0.003463774895866356,0.006757287716953275,0.020511377343142234,-0.0005905601235633995,0.0016253647965107643,0.0014163972831269245,0.0027625348165609687
20190402,0.0117148063776773,0.007630382441361272,0.009583490049747123,0.025091397468830268,-1.8164149418242737e-05,0.002485614392890856,0.002308421147656281,0.0036366122345889984
20190403,0.018382260009822016,0.019052751185671735,0.02002965616748753,0.03763709129684423,-0.00042683812845101254,0.002068960808101039,0.0018979304820379017,0.003187797503081846
20190404,0.012547824343723812,0.019599949750733314,0.019994132403638343,0.039365345170606414,-0.0002543535332431013,0.001786384789559392,0.001760548690435515,0.0030109467223060626
20190405,0.007586083467736593,0.019323550493257624,0.020062189830101218,0.0408938185373422,-0.00011812490345564086,0.0014948703421819864,0.001582228074460179,0.0027935113986428117
20190406,0.007586083467736593,0.019323550493257624,0.020062189830101218,0.0408938185373422,-0.00011812490345564086,0.0014948703421819864,0.001582228074460179,0.0027935113986428117
20190407,0.007586083467736593,0.019323550493257624,0.020062189830101218,0.0408938185373422,-0.00011812490345564086,0.0014948703421819864,0.001582228074460179,0.0027935113986428117
20190408,0.004161852567472479,0.018077753479055048,0.019066075057189602,0.04102944177597512,0.0001362769146906473,0.0017152502581974094,0.0019310202552345057,0.0031373195224957406
20190409,0.0021940350614080284,0.018119145574636786,0.01926491551076981,0.04221186902109264,2.725736403119683e-05,0.0013464705186641002,0.0016882129969648663,0.0028777743187116123
20190410,0.0051749553203528365,0.021315707621661906,0.02298682196831492,0.04698525111069918,2.725736403119683e-05,0.0011893472689357143,0.001641874239258767,0.0028065798409895315
20190411,0.0035731334728368314,0.019729006296880902,0.021843837389144305,0.04668316257656335,0.0001907894139130395,0.0012573697098954284,0.0018245601263087163,0.0029639167430928204
20190412,0.005475185097469248,0.02251550000726521,0.024657526789715778,0.050651056433619335,-9.084632435762963e-06,0.0009479793490541066,0.0016462821398484095,0.002754938049953415
20190413,0.005475185097469248,0.02251550000726521,0.024657526789715778,0.050651056433619335,-9.084632435762963e-06,0.0009479793490541066,0.0016462821398484095,0.002754938049953415
20190414,0.005475185097469248,0.02251550000726521,0.024657526789715778,0.050651056433619335,-9.084632435762963e-06,0.0009479793490541066,0.0016462821398484095,0.002754938049953415
20190415,0.006794289591426583,0.025344869329394726,0.02783869176119147,0.054696045359574175,-0.0008995992694162958,-0.0003136805640794327,0.0004898563340849371,0.0015686991942434059
20190416,0.006207371542665152,0.026307687532515445,0.02935316246197095,0.05701732950422156,-0.0005453058256839061,-0.00026591090393801586,0.0006452889734445133,0.0017056413689764405
20190417,0.003051275445304702,0.023450468822913573,0.027011069596023063,0.055381320248598875,-0.0006636182649564226,-0.0007476440123713735,0.00026539076895093494,0.0012991020142343324
20190418,-0.010350779471373195,0.008149839433305939,0.011633168984940712,0.039849219067781716,0.0007545317357866566,0.0005157766300927236,0.0016301834145897587,0.0026534621001210734
20190419,-0.007752090171558312,0.00856306132385276,0.012015147473910304,0.040484184483169594,0.00048183132267243245,6.588348619063211e-05,0.001268455342865904,0.0022802901193879066
20190420,-0.007752090171558312,0.00856306132385276,0.012015147473910304,0.040484184483169594,0.00048183132267243245,6.588348619063211e-05,0.001268455342865904,0.0022802901193879066
20190421,-0.007752090171558312,0.00856306132385276,0.012015147473910304,0.040484184483169594,0.00048183132267243245,6.588348619063211e-05,0.001268455342865904,0.0022802901193879066
